Frequency_GHz,Phase00_deg,Phase01_deg,Phase10_deg,Phase11_deg,SelectedPhaseDifference_deg
10.968,-385.744338017038,-555.681640277567,-387.625522259621,-547.096322235869,-190.062697739471
10.976,-386.327586492805,-556.323345330335,-388.21822633172,-547.75226067605,-190.004241162471
10.984,-386.912216430665,-556.96520784731,-388.812415903414,-548.40860100968,-189.947008583355
10.992,-387.498259269795,-557.607215234674,-389.408123518176,-549.065330294409,-189.89104403512
11,-388.085746794364,-558.24935488081,-390.005382081957,-549.722435520809,-189.836391913554
11.008,-388.67471114102,-558.8916141588,-390.604224870591,-550.379903614752,-189.783096982221
11.016,-389.265184806472,-559.533980428934,-391.204685537315,-551.037721439833,-189.731204377538
11.024,-389.857200655189,-560.176441041228,-391.806798120411,-551.695875799822,-189.680759613961
11.032,-390.450791927201,-560.818983337937,-392.410597050964,-552.354353441161,-189.631808589263
11.04,-391.045992246012,-561.461594656085,-393.016117160748,-553.013141055487,-189.584397589927
11.048,-391.642835626639,-562.104262329987,-393.623393690226,-553.672225282193,-189.538573296652
11.056,-392.241356483748,-562.746973693779,-394.232462296678,-554.331592711021,-189.49438278997
11.064,-392.841589639925,-563.389716083944,-394.843359062453,-554.991229884683,-189.451873555981
11.072,-393.443570334061,-564.032476841847,-395.456120503344,-555.651123301516,-189.411093492214
11.08,-394.047334229866,-564.675243316257,-396.070783577091,-556.311259418159,-189.372090913609
11.088,-394.652917424505,-565.318002865869,-396.687385692007,-556.971624652259,-189.334914558636
11.096,-395.260356457357,-565.960742861832,-397.305964715731,-557.632205385207,-189.299613595525
11.104,-395.869688318922,-566.603450690257,-397.926558984112,-558.29298796489,-189.266237628666
11.112,-396.480950459835,-567.246113754731,-398.549207310215,-558.953958708472,-189.234836705103
11.12,-397.094180800029,-567.888719478822,-399.173948993452,-559.615103905188,-189.205461321206
11.128,-397.709417738031,-568.531255308567,-399.800823828852,-560.276409819166,-189.178162429465
11.136,-398.326700160392,-569.17370871496,-400.42987211644,-560.937862692261,-189.152991445432
11.144,-398.946067451247,-569.81606719643,-401.061134670755,-561.59944874691,-189.130000254818
11.152,-399.567559502026,-570.4583182813,-401.694652830487,-562.261154188993,-189.109241220726
11.16,-400.19121672129,-571.100449530241,-402.330468468241,-562.922965210717,-189.090767191049
11.168,-400.81708004472,-571.742448538709,-402.968624000419,-563.584867993506,-189.074631506011
11.176,-401.44519094523,-572.384302939369,-403.609162397226,-564.246848710906,-189.060888005862
11.184,-402.075591443235,-573.026000404497,-404.252127192796,-564.90889353149,-189.049591038738
11.192,-402.70832411704,-573.667528648381,-404.897562495429,-565.570988621776,-189.040795468658
11.2,-403.343432113386,-574.308875429686,-405.545512997953,-566.233120149154,-189.034556683701
11.208,-403.980959158122,-574.95002855381,-406.196023988181,-566.895274284808,-189.030930604312
11.216,-404.620949567016,-575.590975875225,-406.84914135949,-567.557437206644,-189.029973691791
11.224,-405.263448256701,-576.231705299785,-407.504911621496,-568.219595102223,-189.031742956916
11.232,-405.908500755757,-576.872204787025,-408.163381910828,-568.881734171687,-189.036295968733
11.24,-406.556153215921,-577.512462352426,-408.824600002002,-569.543840630685,-189.043690863495
11.248,-407.206452423425,-578.152466069672,-409.488614318371,-570.205900713294,-189.053986353754
11.256,-407.859445810461,-578.792204072865,-410.155473943178,-570.867900674942,-189.067241737596
11.264,-408.515181466765,-579.43166455873,-410.82522863066,-571.529826795307,-189.083516908035
11.272,-409.17370815132,-580.070835788787,-411.497928817242,-572.191665381231,-189.102872362533
11.28,-409.835075304174,-580.709706091494,-412.17362563278,-572.853402769601,-189.12536921268
11.288,-410.499333058357,-581.348263864372,-412.852370911853,-573.515025330234,-189.151069193985
11.296,-411.16653225191,-581.986497576093,-413.534217205107,-574.176519468745,-189.180034675818
11.304,-411.83672444,-582.624395768543,-414.219217790619,-574.8378716294,-189.212328671456
11.312,-412.509961907121,-583.261947058857,-414.907426685286,-575.499068297949,-189.248014848265
11.32,-413.186297679388,-583.899140141412,-415.598898656214,-576.160096004451,-189.287157537975
11.328,-413.865785536876,-584.535963789815,-416.293689232114,-576.820941326076,-189.329821747062
11.336,-414.548480026047,-585.172406858826,-416.991854714652,-577.481590889887,-189.376073167222
11.344,-415.2344364722,-585.808458286276,-417.693452189782,-578.142031375596,-189.425978185924
11.352,-415.923710991972,-586.444107094936,-418.398539539008,-578.802249518311,-189.479603897036
11.36,-416.616360505862,-587.079342394364,-419.107175450578,-579.462232111245,-189.537018111497
11.368,-417.31244275075,-587.714153382706,-419.81941943058,-580.12196600841,-189.598289368044
11.376,-418.012016292431,-588.34852934847,-420.535331813917,-580.781438127278,-189.663486943961
11.384,-418.715140538105,-588.982459672267,-421.254973775141,-581.44063545142,-189.732680865839
11.392,-419.421875748833,-589.615933828507,-421.97840733912,-582.099545033111,-189.805941920325
11.4,-420.132283051926,-590.248941387075,-422.705695391509,-582.758153995916,-189.883341664851
11.408,-420.846424453259,-590.881472014947,-423.436901688991,-583.416449537228,-189.964952438312
11.416,-421.56436284946,-591.513515477793,-424.172090869272,-584.074418930792,-190.050847371667
11.424,-422.28616203998,-592.14506164153,-424.911328460767,-584.732049529184,-190.14110039845
11.432,-423.01188673899,-592.776100473842,-425.654680891974,-585.389328766262,-190.235786265149
11.44,-423.741602587096,-593.406622045653,-426.402215500469,-586.046244159581,-190.334980541444
11.448,-424.47537616282,-594.036616532578,-427.154000541495,-586.702783312768,-190.438759630242
11.456,-425.213274993833,-594.666074216324,-427.910105196095,-587.358933917873,-190.547200777509
11.464,-425.955367567885,-595.294985486054,-428.670599578749,-588.014683757661,-190.660382081831
11.472,-426.701723343403,-595.923340839715,-429.435554744438,-588.670020707889,-190.778382503688
11.48,-427.452412759714,-596.551130885323,-430.205042695119,-589.324932739527,-190.901281874391
11.488,-428.207507246833,-597.178346342217,-430.979136385523,-589.979407920947,-191.029160904615
11.496,-428.967079234793,-597.804978042263,-431.757909728217,-590.633434420068,-191.16210119253
11.504,-429.731202162438,-598.431016931026,-432.541437597882,-591.287000506462,-191.300185231412
11.512,-430.499950485635,-599.056454068898,-433.329795834712,-591.940094553415,-191.443496416737
11.52,-431.27339968485,-599.681280632195,-434.123061246878,-592.592705039947,-191.592119052654
11.528,-432.051626272008,-600.305487914201,-434.921311611968,-593.244820552793,-191.746138357807
11.536,-432.834707796583,-600.929067326186,-435.724625677314,-593.896429788328,-191.905640470397
11.544,-433.622722850835,-601.552010398372,-436.533083159137,-594.547521554461,-192.070712452464
11.552,-434.415751074125,-602.174308780872,-437.346764740383,-595.198084772476,-192.241442293252
11.56,-435.21387315621,-602.795954244583,-438.165752067177,-595.848108478832,-192.417918911627
11.568,-436.017170839446,-603.416938682035,-438.990127743775,-596.497581826913,-192.600232157411
11.576,-436.825726919794,-604.037254108211,-439.819975325901,-597.146494088735,-192.788472811583
11.584,-437.639625246531,-604.656892661322,-440.65537931236,-597.794834656606,-192.982732585209
11.592,-438.45895072056,-605.275846603545,-441.496425134779,-598.442593044741,-193.183104117015
11.6,-439.283789291209,-605.89410832172,-442.343199145374,-599.089758890825,-193.389680969489
11.608,-440.114227951388,-606.511670328007,-443.195788602579,-599.73632195753,-193.602557623381
11.616,-440.950354731,-607.128525260518,-444.054281654395,-600.382272133992,-193.821829470482
11.624,-441.792258688442,-607.744665883892,-444.918767319313,-601.027599437231,-194.04759280455
11.632,-442.640029900073,-608.36008508984,-445.789335464641,-601.672294013527,-194.279944810233
11.64,-443.493759447506,-608.974775897664,-446.666076782067,-602.316346139749,-194.518983549841
11.648,-444.353539402537,-609.588731454718,-447.549082760275,-602.959746224635,-194.764807947819
11.656,-445.219462809578,-610.201945036846,-448.438445654437,-603.602484810023,-195.017517772731
11.664,-446.091623665393,-610.814410048786,-449.334258452379,-604.244552572036,-195.277213616607
11.672,-446.970116895968,-611.426120024523,-450.236614837215,-604.885940322221,-195.543996871445
11.68,-447.855038330307,-612.037068627622,-451.145609146247,-605.526639008633,-195.817969702685
11.688,-448.746484670971,-612.647249651517,-452.061336325903,-606.16663971688,-196.099235019454
11.696,-449.644553461121,-613.256657019768,-452.983891882483,-606.805933671114,-196.387896441353
11.704,-450.549343047867,-613.865284786281,-453.913371828485,-607.444512234977,-196.684058261585
11.712,-451.460952541672,-614.4731271355,-454.849872624257,-608.082366912503,-196.987825406173
11.72,-452.37948177158,-615.080178382554,-455.793491114731,-608.719489348966,-197.299303389026
11.728,-453.305031236,-615.686432973386,-456.74432446097,-609.355871331685,-197.618598262615
11.736,-454.237702048812,-616.291885484835,-457.702470066264,-609.991504790786,-197.945816563977
11.744,-455.177595880482,-616.896530624696,-458.668025496513,-610.626381799912,-198.281065255786
11.752,-456.124814893946,-617.500363231743,-459.641088394603,-611.26049457689,-198.624451662203
11.76,-457.079461674939,-618.103378275723,-460.621756388498,-611.893835484353,-198.976083399217
11.768,-458.041639156487,-618.705570857316,-461.610126992767,-612.526397030313,-199.336068299172
11.776,-459.011450537254,-619.30693620807,-462.60629750324,-613.158171868698,-199.704514329183
11.784,-459.988999193412,-619.907469690307,-463.610364884535,-613.789152799835,-200.081529503105
11.792,-460.974388583739,-620.507166796992,-464.622425650119,-614.419332770893,-200.467221786747
11.8,-461.967722147593,-621.106023151578,-465.64257573466,-615.048704876286,-200.861698996015
11.808,-462.969103195438,-621.704034507829,-466.670910358359,-615.677262358029,-201.265068687609
11.816,-463.978634791598,-622.301196749607,-467.707523882989,-616.304998606051,-201.677438041991
11.824,-464.996419628887,-622.897505890636,-468.752509659386,-616.931907158473,-202.098913738251
11.832,-466.022559894786,-623.49295807424,-469.80595986611,-617.557981701834,-202.529601820546
11.84,-467.057157128836,-624.087549573055,-470.867965339051,-618.183216071287,-202.969607555782
11.848,-468.100312070917,-624.681276788715,-471.938615391755,-618.807604250749,-203.419035282202
11.856,-469.152124500093,-625.274136251519,-473.017997626251,-619.431140373013,-203.877988248574
11.864,-470.21269306371,-625.866124620064,-474.106197734206,-620.053818719817,-204.346568443646
11.872,-471.282115096461,-626.457238680866,-475.203299288271,-620.675633721889,-204.824876415595
11.88,-472.360486429129,-627.047475347949,-476.30938352348,-621.296579958932,-205.31301108118
11.888,-473.447901186758,-627.636831662423,-477.424529108634,-621.916652159595,-205.811069524334
11.896,-474.544451576021,-628.225304792029,-478.548811907634,-622.535845201389,-206.319146783993
11.904,-475.65022766159,-628.812892030667,-479.682304730777,-623.154154110585,-206.837335630922
11.912,-476.765317131329,-629.399590797916,-480.825077076083,-623.771574062057,-207.365726333413
11.92,-477.889805050214,-629.98539863851,-481.977194860776,-624.388100379113,-207.904406411703
11.928,-479.023773602872,-630.570313221824,-483.138720143117,-625.003728533273,-208.453460381048
11.936,-480.167301824755,-631.154332341315,-484.309710834857,-625.61845414403,-209.01296948344
11.944,-481.320465321955,-631.737453913967,-485.49022040465,-626.232272978566,-209.583011407988
11.952,-482.483335979778,-632.319675979705,-486.680297572848,-626.845180951447,-210.163660000073
11.96,-483.655981660265,-632.9009967008,-487.879985998221,-627.457174124282,-210.754984959466
11.968,-484.838465888901,-633.481414361254,-489.089323957188,-628.068248705355,-211.357051527647
11.976,-486.030847530879,-634.060927366177,-490.308344016301,-628.678401049228,-211.969920164702
11.984,-487.233180457354,-634.639534241137,-491.537072698798,-629.287627656311,-212.593646216216
11.992,-488.445513202228,-635.217233631512,-492.775530146171,-629.895925172414,-213.228279570716
12,-489.66788861015,-635.794024301815,-494.023729775803,-630.503290388263,-213.873864308336
12.008,-490.900343476483,-636.369905135013,-495.281677935853,-631.109720238997,-214.53043834147
12.016,-492.14290818015,-636.944875131837,-496.549373558704,-631.715211803636,-215.198033048314
12.024,-493.395606310404,-637.51893341007,-497.826807814388,-632.319762304528,-215.876672900333
12.032,-494.658454288674,-638.092079203839,-499.113963765559,-632.923369106769,-216.566375084836
12.04,-495.931460986825,-638.66431186288,-500.410816025692,-633.526029717601,-217.267149123945
12.048,-497.214627343259,-639.235630851812,-501.717330422307,-634.127741785796,-217.978996491447
12.056,-498.5079459785,-639.806035749382,-503.033463667174,-634.728503101003,-218.701910229118
12.064,-499.811400812006,-640.375526247717,-504.359163035504,-635.328311593091,-219.435874564288
12.072,-501.124966682105,-640.944102151566,-505.694366056298,-635.927165331462,-220.180864530539
12.08,-502.448608971138,-641.511763377524,-507.039000216103,-636.52506252435,-220.936845593613
12.088,-503.782283237977,-642.07850995326,-508.39298267849,-637.122001518101,-221.703773284717
12.096,-505.125934860289,-642.644342016738,-509.756220021664,-637.717980796436,-222.481592843551
12.104,-506.479498688975,-643.209259815425,-511.128607996673,-638.312998979694,-223.27023887355
12.112,-507.842898717398,-643.773263705504,-512.510031308681,-638.90705482407,-224.069635011894
12.12,-509.216047768064,-644.336354151073,-513.900363423841,-639.500147220819,-224.87969361699
12.128,-510.598847199528,-644.898531723345,-515.299466404235,-640.092275195469,-225.700315476184
12.136,-511.991186636395,-645.459797099843,-516.707190773371,-640.683437907003,-226.531389536552
12.144,-513.392943725239,-646.020151063597,-518.123375414615,-641.273634647038,-227.372792661642
12.152,-514.803983919399,-646.579594502327,-519.547847504874,-641.862864838983,-228.224389417072
12.16,-516.224160295511,-647.138128407636,-520.980422485723,-642.451128037199,-229.086031887875
12.168,-517.65331340464,-647.695753874195,-522.420904074009,-643.038423926133,-229.957559530445
12.176,-519.091271160786,-648.252472098928,-523.869084313783,-643.624752319458,-230.838799061858
12.184,-520.537848769438,-648.808284380198,-525.324743671212,-644.21011315919,-231.72956438924
12.192,-521.992848698707,-649.363192116992,-526.787651173837,-644.794506514806,-232.629656581715
12.2,-523.45606069538,-649.917196808102,-528.257564595339,-645.377932582351,-233.538863887278
12.208,-524.927261848029,-650.470300051319,-529.734230686597,-645.960391683538,-234.45696179671
12.216,-526.406216699038,-651.022503542614,-531.217385453529,-646.541884264841,-235.383713156424
12.224,-527.892677407133,-651.57380907533,-532.706754481882,-647.122410896587,-236.318868331803
12.232,-529.386383961662,-652.124218539372,-534.202053308707,-647.701972272034,-237.26216542229
12.24,-530.887064449497,-652.673733920402,-535.702987839928,-648.280569206456,-238.213330529094
12.248,-532.394435375068,-653.222357299037,-537.209254812978,-648.858202636214,-239.172078076031
12.256,-533.908202033592,-653.770090850045,-538.720542303115,-649.434873617832,-240.138111183547
12.264,-535.428058937126,-654.316936841555,-540.236530271579,-650.010583327066,-241.111122095571
12.272,-536.953690292618,-654.862897634265,-541.756891153414,-650.585333057971,-242.090792658353
12.28,-538.484770530661,-655.40797568065,-543.281290482362,-651.159124221972,-243.076794850011
12.288,-540.020964883175,-655.952173524184,-544.809387549866,-651.731958346926,-244.068791358991
12.296,-541.561930007785,-656.495493798567,-546.340836094919,-652.303837076194,-245.066436209218
12.304,-543.107314656174,-657.037939226949,-547.875285021131,-652.874762167705,-246.069375429225
12.312,-544.656760383276,-657.579512621166,-549.412379137151,-653.444735493025,-247.07724776211
12.32,-546.20990229373,-658.120216880988,-550.95175991631,-654.01375903643,-248.089685412742
12.328,-547.766369821632,-658.660054993362,-552.493066271185,-654.581834893974,-249.10631482827
12.336,-549.32578753927,-659.19903003167,-554.035935338599,-655.148965272572,-250.126757507601
12.344,-550.887775990217,-659.737145154995,-555.580003270491,-655.715152489067,-251.150630835222
12.352,-552.451952541878,-660.27440360739,-557.124906026057,-656.280398969329,-252.177548934488
12.36,-554.017932252425,-660.810808717161,-558.670280160499,-656.844707247325,-253.207123535264
12.368,-555.585328746835,-661.346363896151,-560.215763605859,-657.408079964225,-254.238964850685
12.376,-557.153755096735,-661.881072639041,-561.760996439431,-657.970519867492,-255.272682457695
12.384,-558.722824698655,-662.414938522657,-563.305621635469,-658.532029809985,-256.307886175998
12.392,-560.292152145379,-662.947965205282,-564.849285796029,-659.092612749075,-257.344186940097
12.4,-561.861354085156,-663.480156425985,-566.391639857101,-659.652271745755,-258.38119765917
12.408,-563.430050063688,-664.011516003957,-567.932339766406,-660.211009963765,-259.418534059731
12.416,-564.99786334403,-664.542047837854,-569.471047129549,-660.768830668728,-260.455815506176
12.424,-566.564421699793,-665.071755905156,-571.007429821596,-661.325737227283,-261.492665794637
12.432,-568.129358177376,-665.600644261533,-572.54116256145,-661.881733106238,-262.528713915843
12.44,-569.692311823276,-666.128717040224,-574.071927446823,-662.436821871725,-263.563594783052
12.448,-571.252928372934,-666.65597845143,-575.599414447961,-662.991007188367,-264.596949921504
12.456,-572.810860898009,-667.182432781708,-577.123321858682,-663.544292818454,-265.628428116301
12.464,-574.365770409378,-667.708084393394,-578.643356703688,-664.096682621129,-266.657686015984
12.472,-575.917326413647,-668.232937724021,-580.159235101482,-664.648180551589,-267.684388689626
12.48,-577.465207421428,-668.75699728576,-581.670682582621,-665.198790660285,-268.708210135668
12.488,-579.009101406066,-669.280267664871,-583.177434363373,-665.74851709215,-269.728833741195
12.496,-580.548706212008,-669.802753521167,-584.6792355752,-666.297364085824,-270.745952690841
12.504,-582.083729912412,-670.324459587486,-586.175841450824,-666.845335972899,-271.759270324926
12.512,-583.61389111606,-670.845390669187,-587.667017467895,-667.392437177173,-272.768500446874
12.52,-585.138919224036,-671.365551643649,-589.152539451578,-667.938672213921,-273.773367580388
12.528,-586.658554636976,-671.88494745979,-590.632193637586,-668.484045689171,-274.773607177186
12.536,-588.17254891412,-672.403583137598,-592.105776697417,-669.028562299005,-275.768965776522
12.544,-589.680664885652,-672.921463767675,-593.57309572772,-669.572226828858,-276.759201117977
12.552,-591.182676720108,-673.438594510797,-595.033968205847,-670.115044152849,-277.744082209311
12.56,-592.678369948903,-673.954980597489,-596.488221913785,-670.657019233108,-278.723389351414
12.568,-594.167541450208,-674.470627327614,-597.935694832732,-671.198157119136,-279.696914122595
12.576,-595.649999394595,-674.985540069974,-599.376235010647,-671.738462947162,-280.664459324621
12.584,-597.12556315498,-675.499724261933,-600.80970040512,-672.277941939526,-281.625838893047
12.592,-598.594063183531,-676.01318540905,-602.235958703945,-672.81659940408,-282.580877774482
12.6,-600.055340858227,-676.525929084727,-603.654887125721,-673.35444073359,-283.5294117735
12.608,-601.509248301817,-677.037960929876,-605.066372202805,-673.89147140517,-284.471287371941
12.616,-602.955648175928,-677.549286652604,-606.470309548865,-674.427696979725,-285.406361523323
12.624,-604.394413453029,-678.059912027905,-607.866603613226,-674.963123101406,-286.334501425123
12.632,-605.825427168934,-678.569842897379,-609.255167424101,-675.497755497092,-287.255584271556
12.64,-607.248582158446,-679.079085168957,-610.635922322709,-676.03159997588,-288.169496989489
12.648,-608.663780776643,-679.587644816657,-612.008797690202,-676.564662428594,-289.076135959986
12.656,-610.070934608238,-680.095527880338,-613.373730669159,-677.096948827319,-289.9754067279
12.664,-611.469964167296,-680.60274046549,-614.730665881344,-677.628465224937,-290.867223701807
12.672,-612.86079858948,-681.109288743026,-616.079555143275,-678.159217754699,-291.751509846454
12.68,-614.243375318856,-681.615178949101,-617.420357181032,-678.689212629799,-292.628196369755
12.688,-615.617639791165,-682.120417384946,-618.75303734561,-679.218456142978,-293.497222406219
12.696,-616.983545115302,-682.625010416718,-620.077567330019,-679.746954666137,-294.358534698584
12.704,-618.341051754605,-683.128964475367,-621.393924889185,-680.274714649978,-295.212087279238
12.712,-619.690127209437,-683.632286056528,-622.702093563631,-680.801742623657,-296.057841152909
12.72,-621.030745702366,-684.134981720423,-624.002062407751,-681.328045194456,-296.895763981943
12.728,-622.362887867126,-684.637058091786,-625.293825723441,-681.853629047479,-297.72582977534
12.736,-623.686540442422,-685.138521859807,-626.57738279971,-682.378500945364,-298.548018582615
12.744,-625.001695971468,-685.639379778092,-627.852737658818,-682.902667728016,-299.362316193376
12.752,-626.308352508093,-686.139638664645,-629.119898809387,-683.426136312358,-300.168713843448
12.76,-627.606513330055,-686.639305401866,-630.37887900685,-683.948913692102,-300.967207928188
12.768,-628.896186660154,-687.138386936576,-631.629695021542,-684.471006937545,-301.757799723579
12.776,-630.177385395607,-687.636890280047,-632.872367414627,-684.992423195378,-302.54049511556
12.784,-631.450126846044,-688.134822508071,-634.106920322041,-685.513169688523,-303.315304337974
12.792,-632.714432480428,-688.63219076103,-635.333381246516,-686.033253715984,-304.082241719399
12.8,-633.970327683081,-689.129002244001,-636.551780857759,-686.55268265272,-304.84132543908
12.808,-635.217841518962,-689.625264226874,-637.762152800744,-687.07146394955,-305.592577292088
12.816,-636.457006508257,-690.120984044493,-638.964533512088,-687.589605133059,-306.336022463764
12.824,-637.68785841028,-690.616169096816,-640.158962044433,-688.107113805546,-307.071689313464
12.832,-638.91043601665,-691.110826849097,-641.345479898671,-688.62399764498,-307.799609167553
12.84,-640.124780953645,-691.604964832091,-642.524130863924,-689.140264404981,-308.519816121554
12.848,-641.330937493597,-692.09859064228,-643.69496086506,-689.65592191483,-309.232346851317
12.856,-642.528952375176,-692.591711942115,-644.858017817575,-690.170978079491,-309.937240433061
12.864,-643.718874632342,-693.084336460291,-646.013351489628,-690.685440879662,-310.634538172051
12.872,-644.900755431774,-693.576471992033,-647.161013371012,-691.199318371845,-311.32428343974
12.88,-646.074647918507,-694.068126399415,-648.301056548825,-691.712618688445,-312.006521519092
12.888,-647.240607069542,-694.559307611688,-649.4335355896,-692.225350037879,-312.681299457854
12.896,-648.398689555144,-695.050023625649,-650.558506427659,-692.737520704727,-313.348665929496
12.904,-649.548953607554,-695.540282506014,-651.676026259441,-693.249139049888,-314.00867110154
12.912,-650.691458896835,-696.030092385831,-652.786153443548,-693.76021351077,-314.661366511003
12.92,-651.826266413552,-696.519461466907,-653.888947406273,-694.270752601503,-315.306804946645
12.928,-652.95343835801,-697.008398020259,-654.984468552365,-694.780764913172,-315.945040337751
12.936,-654.073038035743,-697.496910386596,-656.072778180777,-695.290259114078,-316.576127649147
12.944,-655.185129758981,-697.985006976819,-657.153938405172,-695.799243950019,-317.200122782163
12.952,-656.289778753811,-698.47269627255,-658.22801207895,-696.307728244603,-317.817082481261
12.96,-657.387051072735,-698.959986826683,-659.295062724579,-696.815720899577,-318.427064246052
12.968,-658.477013512389,-699.446887263963,-660.35515446698,-697.323230895186,-319.030126248426
12.976,-659.559733536117,-699.93340628159,-661.408351970817,-697.830267290558,-319.626327254527
12.984,-660.63527920118,-700.419552649847,-662.454720381407,-698.336839224112,-320.215726551333
12.992,-661.703719090332,-700.905335212761,-663.494325269112,-698.842955913991,-320.798383877571
13,-662.765122247526,-701.390762888781,-664.527232577016,-699.348626658523,-321.374359358745
13.008,-663.819558117528,-701.875844671492,-665.553508571685,-699.853860836711,-321.943713446036
13.016,-664.867096489218,-702.360589630353,-666.573219796845,-700.35866790874,-322.506506858865
13.024,-665.907807442354,-702.845006911461,-667.586433029828,-700.863057416521,-323.062800530893
13.032,-666.941761297626,-703.329105738348,-668.59321524063,-701.367038984255,-323.612655559278
13.04,-667.969028569782,-703.8128954128,-669.593633553392,-701.870622319028,-324.156133156982
13.048,-668.989679923656,-704.296385315713,-670.587755210221,-702.373817211432,-324.693294607943
13.056,-670.003786132932,-704.779584907973,-671.575647537185,-702.876633536211,-325.224201224959
13.064,-671.011418041472,-705.262503731368,-672.557377912347,-703.379081252943,-325.748914310104
13.072,-672.01264652706,-705.745151409529,-673.533013735756,-703.881170406737,-326.267495117531
13.08,-673.007542467406,-706.227537648905,-674.502622401245,-704.382911128976,-326.780004818501
13.088,-673.996176708295,-706.709672239763,-675.466271269942,-704.884313638068,-327.286504468532
13.096,-674.978620033726,-707.191565057227,-676.424027645419,-705.385388240248,-327.787054976499
13.104,-675.954943137941,-707.673226062345,-677.375958750347,-705.886145330389,-328.281717075596
13.112,-676.92521659922,-708.15466530319,-678.322131704586,-706.386595392862,-328.77055129603
13.12,-677.889510855334,-708.635892915996,-679.262613504647,-706.886749002408,-329.253617939338
13.128,-678.84789618056,-709.116919126321,-680.197471004411,-707.386616825052,-329.730977054239
13.136,-679.800442664167,-709.597754250252,-681.126770897068,-707.886209619045,-330.202688413915
13.144,-680.747220190281,-710.078408695646,-682.050579698177,-708.385538235839,-330.668811494635
13.152,-681.688298419041,-710.558892963393,-682.968963729816,-708.884613621082,-331.129405455648
13.16,-682.623746768984,-711.039217648734,-683.881989105734,-709.383446815664,-331.58452912025
13.168,-683.553634400574,-711.5193934426,-684.789721717463,-709.882048956781,-332.034240957973
13.176,-684.478030200816,-711.999431133,-685.69222722135,-710.380431279032,-332.478599067816
13.184,-685.397002768892,-712.479341606434,-686.589571026413,-710.878605115555,-332.917661162458
13.192,-686.31062040275,-712.95913584936,-687.481818283061,-711.376581899196,-333.351484553389
13.2,-687.218951086612,-713.438824949686,-688.369033872529,-711.874373163704,-333.780126136925
13.208,-688.122062479327,-713.918420098313,-689.251282397082,-712.371990544971,-334.203642381014
13.216,-689.020021903542,-714.39793259071,-690.128628170896,-712.869445782295,-334.622089312832
13.224,-689.91289633563,-714.877373828535,-691.001135211596,-713.366750719687,-335.035522507095
13.232,-690.80075239635,-715.3567553213,-691.868867232425,-713.863917307211,-335.443997075049
13.24,-691.683656342179,-715.836088688074,-692.731887635007,-714.360957602359,-335.847567654105
13.248,-692.561674057311,-716.315385659232,-693.590259502665,-714.857883771458,-336.246288398079
13.256,-693.43487104625,-716.794658078249,-694.444045594297,-715.354708091125,-336.640212968001
13.264,-694.303312427002,-717.273917903539,-695.293308338749,-715.851442949746,-337.029394523464
13.272,-695.167062924817,-717.753177210339,-696.138109829687,-716.348100849006,-337.413885714478
13.28,-696.026186866451,-718.232448192644,-696.978511820929,-716.844694405445,-337.793738673807
13.288,-696.880748174938,-718.711743165184,-697.814575722234,-717.341236352059,-338.169005009754
13.296,-697.730810364829,-719.191074565455,-698.646362595507,-717.837739539944,-338.539735799374
13.304,-698.576436537891,-719.670454955796,-699.473933151417,-718.334216939973,-338.905981582094
13.312,-699.417689379232,-720.149897025524,-700.297347746405,-718.830681644513,-339.267792353708
13.32,-700.254631153842,-720.629413593108,-701.116666380064,-719.327146869192,-339.625217560734
13.328,-701.087323703524,-721.109017608412,-701.931948692871,-719.823625954698,-339.978306095112
13.336,-701.915828444198,-721.588722154978,-702.743253964279,-720.320132368624,-340.32710628922
13.344,-702.740206363562,-722.068540452371,-703.550641111111,-720.816679707356,-340.67166591119
13.352,-703.560518019096,-722.548485858583,-704.354168686287,-721.313281698007,-341.012032160513
13.36,-704.376823536395,-723.028571872485,-705.153894877852,-721.809952200387,-341.348251663909
13.368,-705.1891826078,-723.508812136349,-705.949877508277,-722.306705209027,-341.680370471451
13.376,-705.997654491342,-723.989220438416,-706.742174034055,-722.80355485524,-342.008434052926
13.384,-706.80229800996,-724.469810715542,-707.530841545552,-723.300515409238,-342.332487294418
13.392,-707.603171550994,-724.950597055891,-708.315936767116,-723.797601282282,-342.652574495103
13.4,-708.400333065936,-725.431593701702,-709.097516057431,-724.294827028897,-342.968739364233
13.408,-709.193840070432,-725.912815052115,-709.875635410099,-724.792207349114,-343.281025018317
13.416,-709.983749644517,-726.394275666063,-710.650350454459,-725.289757090782,-343.589473978454
13.424,-710.77011843308,-726.875990265241,-711.421716456607,-725.787491251914,-343.894128167839
13.432,-711.553002646547,-727.357973737132,-712.189788320635,-726.285424983091,-344.195028909415
13.44,-712.332458061761,-727.840241138112,-712.954620590056,-726.783573589912,-344.492216923649
13.448,-713.108540023073,-728.322807696624,-713.71626744943,-727.281952535504,-344.785732326449
13.456,-713.881303443613,-728.805688816428,-714.474782726162,-727.780577443076,-345.075614627185
13.464,-714.650802806744,-729.288900079925,-715.230219892481,-728.27946409853,-345.361902726819
13.472,-715.417092167684,-729.772457251559,-715.982632067575,-728.778628453127,-345.644634916124
13.48,-716.180225155296,-730.256376281298,-716.7320720199,-729.278086626207,-345.923848873999
13.488,-716.940254974034,-730.740673308194,-717.478592169625,-729.777854907967,-346.19958166584
13.496,-717.697234406029,-731.225364664033,-718.222244591233,-730.27794976229,-346.471869741996
